orig_index,user_id,label,assess_BUG_25%,assess_BUG_50%,assess_BUG_75%,assess_BUG_count,assess_BUG_max,assess_BUG_mean,assess_BUG_min,assess_BUG_std,assess_BUG_sum,assess_OK_25%,assess_OK_50%,assess_OK_75%,assess_OK_count,assess_OK_max,assess_OK_mean,assess_OK_min,assess_OK_std,assess_OK_sum,assess_ERROR_25%,assess_ERROR_50%,assess_ERROR_75%,assess_ERROR_count,assess_ERROR_max,assess_ERROR_mean,assess_ERROR_min,assess_ERROR_std,assess_ERROR_sum,assess_INITIAL_HINT_25%,assess_INITIAL_HINT_50%,assess_INITIAL_HINT_75%,assess_INITIAL_HINT_count,assess_INITIAL_HINT_max,assess_INITIAL_HINT_mean,assess_INITIAL_HINT_min,assess_INITIAL_HINT_std,assess_INITIAL_HINT_sum,dur_sd_prev3_25%,dur_sd_prev3_50%,dur_sd_prev3_75%,dur_sd_prev3_count,dur_sd_prev3_max,dur_sd_prev3_mean,dur_sd_prev3_min,dur_sd_prev3_std,dur_sd_prev3_sum,dur_sd_prev5_25%,dur_sd_prev5_50%,dur_sd_prev5_75%,dur_sd_prev5_count,dur_sd_prev5_max,dur_sd_prev5_mean,dur_sd_prev5_min,dur_sd_prev5_std,dur_sd_prev5_sum,duration_sd_25%,duration_sd_50%,duration_sd_75%,duration_sd_count,duration_sd_max,duration_sd_mean,duration_sd_min,duration_sd_std,duration_sd_sum,error_count_last_5_25%,error_count_last_5_50%,error_count_last_5_75%,error_count_last_5_count,error_count_last_5_max,error_count_last_5_mean,error_count_last_5_min,error_count_last_5_std,error_count_last_5_sum,error_perc_25%,error_perc_50%,error_perc_75%,error_perc_count,error_perc_max,error_perc_mean,error_perc_min,error_perc_std,error_perc_sum,help_and_errors_count_25%,help_and_errors_count_50%,help_and_errors_count_75%,help_and_errors_count_count,help_and_errors_count_max,help_and_errors_count_mean,help_and_errors_count_min,help_and_errors_count_std,help_and_errors_count_sum,help_attempts_last_8_25%,help_attempts_last_8_50%,help_attempts_last_8_75%,help_attempts_last_8_count,help_attempts_last_8_max,help_attempts_last_8_mean,help_attempts_last_8_min,help_attempts_last_8_std,help_attempts_last_8_sum,numsteps_25%,numsteps_50%,numsteps_75%,numsteps_count,numsteps_max,numsteps_mean,numsteps_min,numsteps_std,numsteps_sum,pknow_25%,pknow_50%,pknow_75%,pknow_count,pknow_direct_25%,pknow_direct_50%,pknow_direct_75%,pknow_direct_count,pknow_direct_max,pknow_direct_mean,pknow_direct_min,pknow_direct_std,pknow_direct_sum,pknow_max,pknow_mean,pknow_min,pknow_std,pknow_sum,prob_first_att_25%,prob_first_att_50%,prob_first_att_75%,prob_first_att_count,prob_first_att_max,prob_first_att_mean,prob_first_att_min,prob_first_att_std,prob_first_att_sum,prob_step_last_5_25%,prob_step_last_5_50%,prob_step_last_5_75%,prob_step_last_5_count,prob_step_last_5_max,prob_step_last_5_mean,prob_step_last_5_min,prob_step_last_5_std,prob_step_last_5_sum,step_first_att_25%,step_first_att_50%,step_first_att_75%,step_first_att_count,step_first_att_max,step_first_att_mean,step_first_att_min,step_first_att_std,step_first_att_sum,wrong_attempts_25%,wrong_attempts_50%,wrong_attempts_75%,wrong_attempts_count,wrong_attempts_max,wrong_attempts_mean,wrong_attempts_min,wrong_attempts_std,wrong_attempts_sum
470575,stu_YNLGM5611D,N,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,-0.1225835128228351,-0.1225835128228351,-0.1225835128228351,8.0,-0.1225835128228351,-0.1225835128228351,-0.1225835128228351,1.4835979218054374e-17,-0.9806681025826808,-0.2043058547047252,-0.2043058547047252,-0.2043058547047252,8.0,-0.2038906951969447,-0.2042539597662526,-0.2043058547047252,0.0001467810516128,-1.6340316781300213,-0.040861170940945,-0.040861170940945,-0.040861170940945,8.0,-0.040861170940945,-0.040861170940945,-0.040861170940945,0.0,-0.3268893675275603,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.6784565916398714,0.6784565916398714,0.6784565916398714,8.0,0.6784565916398714,0.6784565916398714,0.6784565916398714,1.18687833744435e-16,5.427652733118971,211.0,211.0,211.0,8.0,211.0,211.0,211.0,0.0,1688.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,8.0,3.0,3.0,3.0,0.0,24.0,0.924260355029586,0.924260355029586,0.924260355029586,8.0,0.924260355029586,0.924260355029586,0.924260355029586,8.0,0.924260355029586,0.924260355029586,0.924260355029586,2.3737566748887003e-16,7.394082840236688,0.924260355029586,0.924260355029586,0.924260355029586,2.3737566748887003e-16,7.394082840236688,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,8.0,5.0,4.875,4.0,0.3535533905932738,39.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,211.0,211.0,211.0,8.0,211.0,211.0,211.0,0.0,1688.0
470723,stu_YNLGM5611D,N,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.1211151733227955,-0.1208555338098477,-0.1197518245353916,3.0,-0.1186481152609355,-0.1202928206355088,-0.1213748128357432,0.0014478275116693,-0.3608784619065265,-0.1988143624541801,-0.1984669677526265,0.2616258572691917,3.0,0.7217186822910101,0.1080299857942165,-0.1991617571557337,0.5314701147186254,0.3240899573826497,-0.0406301866639868,-0.0403992023870286,-0.0402568209473991,3.0,-0.0401144395077695,-0.0404582709452477,-0.040861170940945,0.0003768537902829,-0.1213748128357433,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1457678491243825,0.1617647058823529,0.3986393622869708,3.0,0.6355140186915887,0.3090165723134513,0.1297709923664122,0.2832072320664121,0.927049716940354,19.5,22.0,249.0,3.0,476.0,171.66666666666666,17.0,263.57225448315563,515.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,0.9123526620420476,0.995052327238669,0.995052327238669,3.0,0.9123526620420476,0.995052327238669,0.995052327238669,3.0,0.995052327238669,0.939919217107588,0.829652996845426,0.0954933479263226,2.819757651322764,0.995052327238669,0.939919217107588,0.829652996845426,0.0954933479263226,2.819757651322764,0.5,1.0,1.0,3.0,1.0,0.6666666666666666,0.0,0.5773502691896258,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.5,22.0,249.0,3.0,476.0,171.66666666666666,17.0,263.57225448315563,515.0
471359,stu_YNLGM5611D,N,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7298861061141855,0.7302489821778289,0.7306118582414721,2.0,0.7309747343051154,0.7302489821778289,0.7295232300505422,0.0010263685013298,1.4604979643556577,0.648531961646254,0.6489748816497056,0.6494178016531572,2.0,0.6498607216566088,0.6489748816497056,0.6480890416428025,0.0012527669518551,1.2979497632994113,-0.040375432904094,-0.0398896948672429,-0.0394039568303919,2.0,-0.0389182187935409,-0.0398896948672429,-0.040861170940945,0.0013738746389504,-0.0797793897344859,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2562067489477063,0.3826425055290005,0.5090782621102946,2.0,0.6355140186915887,0.3826425055290005,0.1297709923664122,0.3576143234523389,0.765285011058001,131.75,246.5,361.25,2.0,476.0,246.5,17.0,324.5620125646253,493.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,2.0,5.0,3.0,1.0,2.8284271247461903,6.0,0.9542794606111376,0.969164981828336,0.9840505030455344,2.0,0.9542794606111376,0.969164981828336,0.9840505030455344,2.0,0.998936024262733,0.969164981828336,0.939393939393939,0.0421026119767091,1.938329963656672,0.998936024262733,0.969164981828336,0.939393939393939,0.0421026119767091,1.938329963656672,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,131.75,246.5,361.25,2.0,476.0,246.5,17.0,324.5620125646253,493.0
472756,stu_YNLGM5611D,N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,-0.1220856604729876,-0.1220856604729876,-0.1220856604729876,1.0,-0.1220856604729876,-0.1220856604729876,-0.1220856604729876,,-0.1220856604729876,-0.2038058832330708,-0.2038058832330708,-0.2038058832330708,1.0,-0.2038058832330708,-0.2038058832330708,-0.2038058832330708,,-0.2038058832330708,-0.0403661911784359,-0.0403661911784359,-0.0403661911784359,1.0,-0.0403661911784359,-0.0403661911784359,-0.0403661911784359,,-0.0403661911784359,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,-1.0,,,,0.0,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,-1.0,,,,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,-1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,-1.0
473939,stu_YNLGM5611D,N,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.1202192792602082,-0.1197368729537536,-0.1192872423979133,3.0,-0.118837611842073,-0.1197587234541631,-0.1207016855666627,0.0009322289396669,-0.3592761703624894,-0.2000827745846324,-0.1998782086928676,-0.1992781675803292,3.0,-0.1986781264677907,-0.1996145585456852,-0.2002873404763972,0.0008363766982979,-0.5988436756370557,-0.0406566050491802,-0.0404520391574154,-0.0399202573128588,3.0,-0.0393884754683022,-0.0402338951888875,-0.040861170940945,0.0007601960813102,-0.1207016855666627,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.4642857142857143,0.0714285714285714,0.2563025210084033,3.0,0.4411764705882353,-0.1624649859943977,-1.0,0.7485165676170898,-0.4873949579831933,4.5,8.0,11.5,2.0,15.0,8.0,1.0,9.899494936611664,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.3333333333333333,-1.0,1.1547005383792517,1.0,0.9882993896972732,0.9921434451662056,0.9959875006351376,2.0,-0.0077723328858295,0.984455334228341,0.9921434451662056,3.0,0.99983155610407,0.3280956301108036,-1.0,1.1501902490846254,0.984286890332411,0.99983155610407,0.9921434451662056,0.984455334228341,0.0108726307573569,1.984286890332411,0.5,1.0,1.0,3.0,1.0,0.6666666666666666,0.0,0.5773502691896258,2.0,1.0,1.0,1.5,3.0,2.0,1.3333333333333333,1.0,0.5773502691896257,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,15.0,5.0,-1.0,8.717797887081348,15.0
474979,stu_YNLGM5611D,N,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-0.1217997791683304,-0.1215211499694125,-0.1212425207704946,2.0,-0.1209638915715767,-0.1215211499694125,-0.1220784083672482,0.0007880823839656,-0.243042299938825,-0.2026833844119263,-0.2026831724997456,-0.2026829605875649,2.0,-0.2026827486753842,-0.2026831724997456,-0.202683596324107,5.993781599531453e-07,-0.4053663449994913,-0.0408304789934409,-0.0408015765265738,-0.0407726740597067,2.0,-0.0407437715928396,-0.0408015765265738,-0.040859381460308,8.174852125895798e-05,-0.0816031530531477,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,0.1666666666666666,0.3333333333333333,0.5,2.0,0.6666666666666666,0.3333333333333333,0.0,0.4714045207910317,0.6666666666666666,0.5,1.0,1.5,2.0,2.0,1.0,0.0,1.4142135623730951,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,2.5,2.0,3.0,2.0,1.0,1.4142135623730951,4.0,,,,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,-1.0,,,,,,0.25,0.5,0.75,2.0,1.0,0.5,0.0,0.7071067811865476,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,0.25,0.5,0.75,2.0,1.0,0.5,0.0,0.7071067811865476,1.0,0.5,1.0,1.5,2.0,2.0,1.0,0.0,1.4142135623730951,2.0
475020,stu_YNLGM5611D,N,0.0,0.0,0.0,6.0,1.0,0.1666666666666666,0.0,0.408248290463863,1.0,1.0,1.0,1.0,6.0,1.0,0.8333333333333334,0.0,0.408248290463863,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-0.1223257569737157,-0.1222104296558216,-0.1219147297534588,6.0,-0.1218384766871052,-0.1221700486125002,-0.122580593143901,0.0002931460525029,-0.7330202916750013,-0.2035631142842861,-0.2035601828324532,-0.2024685172335999,6.0,-0.2018148034748509,-0.2030342560429632,-0.2036016469824759,0.000837454118428,-1.2182055362577793,-0.0408599818781533,-0.0407379086891737,-0.0405881456419166,6.0,-0.0404046179205353,-0.0406967270887252,-0.0408610296661579,0.0001928058384997,-0.2441803625323516,1.0,1.0,1.0,6.0,1.0,0.8333333333333334,0.0,0.408248290463863,5.0,0.0,0.0,0.301255230125523,6.0,0.401673640167364,-0.0327754532775453,-1.0,0.5130766111187122,-0.1966527196652719,0.0,0.0,96.0,5.0,96.0,38.4,0.0,52.58136552049594,192.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.75,6.0,2.0,1.0,-1.0,1.095445115010332,6.0,0.8399996413235284,0.999999282647057,0.999999569588194,3.0,-1.0,0.68,0.999999282647057,5.0,0.999999856529331,0.1359998278352776,-1.0,1.0452175027831752,0.679999139176388,0.999999856529331,0.8933330463921293,0.68,0.1847518376425309,2.679999139176388,1.0,1.0,1.0,6.0,1.0,0.8333333333333334,0.0,0.408248290463863,5.0,1.0,1.0,1.75,6.0,2.0,1.3333333333333333,1.0,0.5163977794943223,8.0,0.0,0.0,0.75,6.0,1.0,0.3333333333333333,0.0,0.5163977794943223,2.0,0.0,0.0,72.0,6.0,96.0,31.83333333333333,-1.0,49.70479520797432,191.0
477760,stu_YNLGM5611D,N,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.1221795611148336,-0.1220401699915316,-0.1212249202865979,5.0,-0.1212179978220285,-0.1217796216107866,-0.1222354588389415,0.0005144753354957,-0.6088981080539334,-0.2027291809887562,-0.2027069066639853,-0.2026775215082622,5.0,-0.2026652306017818,-0.2028585039288954,-0.2035136798816912,0.000367107238504,-1.014292519644477,-0.0407534724615559,-0.0407200374286017,-0.0407060512246758,5.0,-0.040558183614146,-0.0407027359763378,-0.0407759351527097,8.534932174746882e-05,-0.2035136798816894,1.0,1.0,1.0,5.0,1.0,0.8,0.0,0.4472135954999579,4.0,0.0145985401459854,0.0235294117647058,0.0828729281767955,5.0,0.525,-0.0707998239825026,-1.0,0.560846814521848,-0.3539991199125131,3.5,9.5,16.5,4.0,21.0,10.5,2.0,9.03696114115064,42.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,0.8,-1.0,1.0954451150103324,4.0,0.9999999999987836,0.999999999999691,0.9999999999998456,3.0,-1.0,0.999999999997876,0.999999999999691,5.0,1.0,0.1999999999995134,-1.0,1.095445115009888,0.9999999999975672,1.0,0.999999999999189,0.999999999997876,1.1475264994552485e-12,2.999999999997567,1.0,1.0,1.0,5.0,1.0,0.8,0.0,0.447213595499958,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,15.0,5.0,21.0,8.2,-1.0,9.364827814754523,41.0
480308,stu_YNLGM5611D,N,0.0,0.0,0.5,3.0,1.0,0.3333333333333333,0.0,0.5773502691896258,1.0,0.5,1.0,1.0,3.0,1.0,0.6666666666666666,0.0,0.5773502691896258,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.1219954094298092,-0.1218575016917721,-0.1217838504360814,3.0,-0.1217101991803908,-0.1219003393466697,-0.1221333171678463,0.0002147871186429,-0.3657010180400092,-0.2028797563660375,-0.2023269716697942,-0.2022046041583415,3.0,-0.2020822366468887,-0.2026139164596546,-0.2034325410622809,0.0007194327542431,-0.6078417493789638,-0.0406496119472172,-0.0405853554648708,-0.0404981653754135,3.0,-0.0404109752859562,-0.0405700663934636,-0.0407138684295637,0.0001520242773029,-0.1217101991803908,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,3.0,0.2411811652035115,0.3966480446927374,0.3966480446927374,3.0,0.3966480446927374,0.2930034583665868,0.0857142857142857,0.1795176894463513,0.8790103750997607,44.5,71.0,71.0,3.0,71.0,53.333333333333336,18.0,30.59956426705017,160.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,2.0,3.0,2.0,1.6666666666666667,1.0,0.5773502691896257,5.0,0.999879908700531,0.999890876351294,0.999901844002057,2.0,-6.552947511606622e-05,0.999868941049768,0.999890876351294,3.0,0.99991281165282,0.3332605842341959,-1.0,1.1546375360196548,0.9997817527025878,0.99991281165282,0.999890876351294,0.999868941049768,3.102120091281148e-05,1.999781752702588,0.5,1.0,1.0,3.0,1.0,0.6666666666666666,0.0,0.5773502691896258,2.0,2.5,3.0,3.0,3.0,3.0,2.6666666666666665,2.0,0.5773502691896258,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,44.5,71.0,71.0,3.0,71.0,53.333333333333336,18.0,30.59956426705017,160.0
481535,stu_YNLGM5611D,N,0.0,0.0,0.5,3.0,1.0,0.3333333333333333,0.0,0.5773502691896258,1.0,0.5,1.0,1.0,3.0,1.0,0.6666666666666666,0.0,0.5773502691896258,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.1212851268917133,-0.1207535805051353,-0.1206943628235298,3.0,-0.1206351451419243,-0.1210684663084503,-0.1218166732782914,0.0006506665706057,-0.3632053989253511,-0.2009917130192314,-0.20011013480174,-0.1999827520353441,3.0,-0.1998553692689482,-0.200612931769137,-0.2018732912367229,0.0010989112156241,-0.6018387953074112,-0.0406510246950886,-0.0406050868434733,-0.0405598553657937,3.0,-0.0405146238881142,-0.0406055577594304,-0.0406969625467038,9.117024144667088e-05,-0.1218166732782914,2.0,2.0,2.0,3.0,2.0,2.0,2.0,0.0,6.0,0.3185805422647528,0.4090909090909091,0.4090909090909091,3.0,0.4090909090909091,0.3487506645401382,0.2280701754385964,0.1045123693030662,1.0462519936204149,24.5,36.0,36.0,3.0,36.0,28.33333333333333,13.0,13.279056191361391,85.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,2.333333333333333,1.0,1.1547005383792517,7.0,0.979770573101562,0.979770573101562,0.979770573101562,1.0,-1.0,-1.0,-0.0101147134492189,3.0,0.979770573101562,-0.3400764756328127,-1.0,1.1430210733138866,-1.020229426898438,0.979770573101562,0.979770573101562,0.979770573101562,,0.979770573101562,0.0,0.0,0.5,3.0,1.0,0.3333333333333333,0.0,0.5773502691896258,1.0,1.5,2.0,2.0,3.0,2.0,1.6666666666666667,1.0,0.5773502691896257,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.5,36.0,36.0,3.0,36.0,28.33333333333333,13.0,13.279056191361391,85.0
484670,stu_NCCMS8363F,N,0.0,0.0,1.0,5.0,1.0,0.4,0.0,0.5477225575051662,2.0,0.0,1.0,1.0,5.0,1.0,0.6,0.0,0.5477225575051662,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.192177411284465,-0.1919583987039891,-0.1919037485557571,5.0,-0.1918997522765423,-0.192025676270565,-0.1921890705320713,0.0001457486620948,-0.960128381352825,-0.3200724019560523,-0.3200709394002572,-0.3200653981677377,5.0,-0.31999204378483,-0.3200592925122775,-0.32009567925251,3.9342002847946167e-05,-1.6002964625613876,-0.0640891160553922,-0.0640765298358031,-0.0640117653932696,5.0,-0.0637927528127937,-0.0640141878800514,-0.0641007753029984,0.0001284888031825,-0.3200709394002572,2.0,2.0,2.0,5.0,3.0,2.2,2.0,0.4472135954999578,11.0,0.6086956521739131,0.6086956521739131,0.625,5.0,0.625,0.2934782608695652,-1.0,0.7231222832162841,1.4673913043478262,70.0,75.0,80.0,4.0,80.0,75.0,70.0,5.773502691896258,300.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,2.0,1.4,-1.0,1.3416407864998738,7.0,,,,0.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,0.0,-3.0,,,,,,0.0,1.0,1.0,5.0,1.0,0.6,0.0,0.5477225575051662,3.0,2.0,2.0,2.0,5.0,3.0,2.2,2.0,0.4472135954999578,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,80.0,5.0,80.0,59.8,-1.0,34.35403906384226,299.0
486756,stu_NCCMS8363F,N,0.0,0.0,0.0,7.0,1.0,0.1428571428571428,0.0,0.3779644730092273,1.0,1.0,1.0,1.0,7.0,1.0,0.8571428571428571,0.0,0.3779644730092272,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,-0.1921757736339621,-0.192037067726265,-0.1901349006181264,7.0,-0.1899823004303756,-0.1912659712321947,-0.1922210819645449,0.0011084924215808,-1.3388617986253628,-0.3193064965050858,-0.3183833766058318,-0.3181722329875212,7.0,-0.3180770432645735,-0.3188148070232487,-0.3202857703071218,0.000992290517039,-2.231703649162741,-0.064095944748999,-0.0640657769608024,-0.0639856453827313,7.0,-0.0619157375444557,-0.0637527370508175,-0.064124464587004,0.0008124215355281,-0.446269159355723,0.5,1.0,1.0,7.0,1.0,0.7142857142857143,0.0,0.4879500364742666,5.0,0.0,0.0,0.275,7.0,0.5,0.15,0.0,0.2397915761656359,1.05,0.0,0.0,1.0,7.0,1.0,0.4285714285714285,0.0,0.5345224838248487,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,7.0,2.0,1.2857142857142858,1.0,0.4879500364742666,9.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,0.3333333333333333,-1.0,1.1547005383792517,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,7.0,1.0,0.8571428571428571,0.0,0.3779644730092272,6.0,1.0,1.0,1.0,7.0,2.0,1.0,0.0,0.5773502691896257,7.0,0.5,1.0,1.0,7.0,1.0,0.7142857142857143,0.0,0.4879500364742665,5.0,0.0,0.0,1.0,7.0,1.0,0.4285714285714285,0.0,0.5345224838248487,3.0
487883,stu_NCCMS8363F,N,0.0,0.0,0.0,5.0,1.0,0.2,0.0,0.447213595499958,1.0,0.0,0.0,1.0,5.0,1.0,0.4,0.0,0.5477225575051662,2.0,0.0,0.0,1.0,5.0,1.0,0.4,0.0,0.5477225575051662,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.1919822527830139,-0.1919608088311444,-0.19161702582178,5.0,-0.1916012672980719,-0.1919006421696458,-0.1923418561142186,0.0003061917743679,-0.9595032108482292,-0.3198499492795525,-0.3198342113552219,-0.3198203273748569,5.0,-0.3198190502134583,-0.3199008132622192,-0.3201805280880062,0.0001568650030444,-1.599504066311096,-0.0641240731988335,-0.064093112334607,-0.0637644698676287,5.0,-0.0637278853733732,-0.0639668422710441,-0.064124670580778,0.0002022563086579,-0.3198342113552206,2.0,3.0,3.0,5.0,3.0,2.6,2.0,0.5477225575051661,13.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,5.0,1.0,0.5999999999999999,0.0,0.3651483716701107,2.999999999999999,2.0,2.0,2.0,5.0,30.0,7.2,0.0,12.77497553813705,36.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,5.0,2.0,1.6,1.0,0.5477225575051661,8.0,0.2153510114469712,0.2643998872610325,0.3134487630750937,2.0,-0.416848932183545,0.16630213563291,0.2643998872610325,3.0,0.362497638889155,-0.1570667418259783,-1.0,0.7365633219054535,-0.471200225477935,0.362497638889155,0.2643998872610325,0.16630213563291,0.1387311707907982,0.528799774522065,0.0,1.0,1.0,5.0,1.0,0.6,0.0,0.5477225575051662,3.0,1.0,2.0,2.0,5.0,2.0,1.6,1.0,0.5477225575051661,8.0,0.0,0.0,1.0,5.0,1.0,0.4,0.0,0.5477225575051662,2.0,2.0,2.0,2.0,5.0,30.0,7.2,0.0,12.77497553813705,36.0
